case,phi,r,x,y
D,2.099633709452708,0.2903478713262995,-0.1464891782197674,0.25068467653251286
D,2.102776873688416,0.2903041062844864,-0.14725419698272801,0.2501852825339778
D,2.1059200379241236,0.2902617418838301,-0.1480182381047877,0.2496847612286132
D,2.109063202159831,0.2902207773221626,-0.14878130542367607,0.24918311087613287
D,2.112206366395539,0.2901812118239808,-0.14954340275877373,0.24868032971459808
D,2.115349530631246,0.2901430446404158,-0.15030453391118803,0.24817641596040274
D,2.118492694866954,0.29010627504920306,-0.15106470266382907,0.2476713678082567
D,2.121635859102662,0.2900709023546542,-0.15182391278148413,0.24716518343116944
D,2.124779023338369,0.29003692588762925,-0.15258216801089183,0.24665786098043202
D,2.127922187574077,0.2900043450055101,-0.1533394720808159,0.24614939858559803
D,2.1310653518097844,0.28997315909217514,-0.15409582870211713,0.24563979435446465
D,2.134208516045492,0.28994336755797534,-0.15485124156782634,0.24512904637305202
D,2.1373516802812,0.28991496983971027,-0.15560571435321469,0.2446171527055817
D,2.1404948445169074,0.2898879654006062,-0.15635925071586457,0.24410411139445493
D,2.1436380087526152,0.28986235373029484,-0.1571118542957401,0.24358992046022904
D,2.146781172988323,0.2898381343447934,-0.15786352871525539,0.2430745779015943
D,2.1499243372240304,0.2898153067864849,-0.15861427757934346,0.2425580816953485
D,2.1530675014597382,0.28979387062410095,-0.15936410447552454,0.24204042979637153
D,2.1562106656954456,0.2897738254527038,-0.16011301297397215,0.24152162013759904
D,2.1593538299311534,0.2897551708936711,-0.16086100662758065,0.24100165062999462
D,2.1624969941668613,0.2897379065946804,-0.16160808897203022,0.24048051916252203
D,2.1656401584025686,0.28972203222969584,-0.16235426352585222,0.23995822360211588
D,2.1687833226382764,0.28970754749895455,-0.16309953379049405,0.23943476179365122
D,2.171926486873984,0.28969445212895567,-0.1638439032503821,0.23891013155991359
D,2.1750696511096916,0.2896827458724487,-0.1645873753729856,0.2383843307015661
D,2.1782128153453995,0.2896724285084244,-0.16532995360887845,0.2378573569971178
D,2.181355979581107,0.2896634998421058,-0.16607164139180133,0.23732920820288972
D,2.1844991438168146,0.28965595970494057,-0.16681244213872296,0.23679988205298025
D,2.1876423080525225,0.28964980795459416,-0.16755235924989992,0.23626937625923036
D,2.19078547228823,0.28964504447494466,-0.1682913961089369,0.2357376885111873
D,2.1939286365239377,0.2896416691760777,-0.169029556082846,0.23520481647606722
D,2.197071800759645,0.2896396819942834,-0.1697668425221046,0.234670757798718
D,2.200214964995353,0.28963908289205337,-0.17050325876071382,0.23413551010157949
D,2.2033581292310607,0.2896398718580795,-0.1712388081162552,0.23359907098464464
D,2.206501293466768,0.28964204890725365,-0.17197349388994737,0.23306143802541882
D,2.209644457702476,0.2896456140806679,-0.17270731936670236,0.23252260877887784
D,2.2127876219381832,0.28965056744561635,-0.17344028781517995,0.23198258077742623
D,2.215930786173891,0.2896569090955978,-0.17417240248784333,0.23144135153085355
D,2.219073950409599,0.2896646391503195,-0.17490366662101212,0.23089891852629074
D,2.2222171146453062,0.2896737577557015,-0.17563408343491613,0.23035527922816473
D,2.225360278881014,0.2896842650838829,-0.17636365613374824,0.2298104310781526
D,2.228503443116722,0.2896961613332284,-0.17709238790571605,0.22926437149513507
D,2.2316466073524293,0.28970944672833593,-0.1778202819230932,0.2287170978751483
D,2.234789771588137,0.289724121520046,-0.178547341342271,0.22816860759133573
D,2.2379329358238444,0.2897401859854511,-0.1792735693038074,0.22761889799389845
D,2.2410761000595523,0.2897576404279069,-0.1799989689324776,0.22706796641004465
D,2.24421926429526,0.28977648517704424,-0.18072354333732207,0.22651581014393854
D,2.2473624285309675,0.28979672058878186,-0.18144729561169526,0.22596242647664805
D,2.2505055927666753,0.2898183470453409,-0.18217022883331352,0.22540781266609158
D,2.2536487570023827,0.28984136495525936,-0.18289234606430124,0.22485196594698417
D,2.2567919212380905,0.28986577475340913,-0.1836136503512385,0.22429488353078245
D,2.2599350854737983,0.2898915769010121,-0.18433414472520557,0.2237365626056286
D,2.2630782497095057,0.2899187718856592,-0.1850538322018289,0.22317700033629417
D,2.2662214139452135,0.2899473602213292,-0.18577271578132548,0.22261619386412146
D,2.269364578180921,0.28997734244840934,-0.18649079844854657,0.22205414030696577
D,2.2725077424166287,0.29000871913371623,-0.18720808317302137,0.22149083675913508
D,2.2756509066523365,0.2900414908705187,-0.18792457290899925,0.22092628029133027
D,2.278794070888044,0.2900756582785612,-0.18864027059549213,0.22036046795058342
D,2.2819372351237517,0.2901112220040878,-0.1893551791563162,0.21979339676019502
D,2.2850803993594595,0.2901481827198683,-0.19006930150013204,0.2192250637196714
D,2.288223563595167,0.2901865411252248,-0.19078264052048546,0.21865546580466036
D,2.2913667278308747,0.290226297946059,-0.19149519909584722,0.2180845999668854
D,2.294509892066582,0.290267453934881,-0.1922069800896513,0.21751246313408032
D,2.29765305630229,0.29031000987083955,-0.1929179863503344,0.21693905220992174
D,2.3007962205379977,0.2903539665597524,-0.1936282207113727,0.21636436407396145
D,2.303939384773705,0.2903993248341381,-0.1943376859913195,0.21578839558155707
D,2.307082549009413,0.29044608555324963,-0.19504638499384228,0.21521114356380214
D,2.3102257132451203,0.2904942496031079,-0.19575432050775776,0.21463260482745578
D,2.313368877480828,0.2905438178965368,-0.196461495307068,0.21405277615486992
D,2.316512041716536,0.2905947913732,-0.19716791215099483,0.2134716543039174
D,2.3196552059522433,0.29064717099963744,-0.19787357378401393,0.2128892360079177
D,2.322798370187951,0.29070095776930416,-0.1985784829358889,0.21230551797556188
D,2.325941534423659,0.2907561527026097,-0.19928264232170362,0.21172049689083772
D,2.3290846986593663,0.2908127568469584,-0.19998605464189478,0.21113416941295224
D,2.332227862895074,0.2908707712767911,-0.200688722582284,0.21054653217625402
D,2.3353710271307815,0.2909301970936279,-0.2013906488141083,0.2099575817901551
D,2.3385141913664893,0.29099103542611177,-0.20209183599405134,0.20936731483905052
D,2.341657355602197,0.2910532874300535,-0.2027922867642727,0.20877572788223805
D,2.3448005198379045,0.2911169542884777,-0.20349200375243764,0.20818281745383682
D,2.3479436840736123,0.29118203721166985,-0.20419098957174586,0.2075885800627035
D,2.3510868483093197,0.2912485374372244,-0.2048892468209592,0.20699301219235003
D,2.3542300125450275,0.29131645623009406,-0.20558677808442966,0.20639611030085764
D,2.3573731767807353,0.29138579488264044,-0.20628358593212603,0.20579787082079196
D,2.3605163410164427,0.2914565547146849,-0.20697967291965996,0.20519829015911584
D,2.3636595052521505,0.2915287370735621,-0.20767504158831246,0.20459736469710155
D,2.3668026694878583,0.29160234333417284,-0.20836969446505815,0.2039950907902421
D,2.3699458337235657,0.2916773748990396,-0.20906363406259013,0.20339146476816156
D,2.3730889979592735,0.2917538331983622,-0.2097568628793441,0.20278648293452348
D,2.376232162194981,0.2918317196900747,-0.210449383399521,0.20218014156693964
D,2.3793753264306887,0.29191103585990447,-0.21114119809311052,0.20157243691687682
D,2.3825184906663965,0.2919917832214306,-0.21183230941591252,0.20096336520956257
D,2.385661654902104,0.29207396331614505,-0.21252271980955853,0.2003529226438904
D,2.3888048191378117,0.29215757771351436,-0.21321243170153328,0.19974110539232323
D,2.391947983373519,0.292242628011042,-0.21390144750519402,0.19912790960079654
D,2.395091147609227,0.2923291158343331,-0.21458976961979104,0.19851333138861968
D,2.3982343118449347,0.29241704283715886,-0.215277400430486,0.19789736684837672
D,2.401377476080642,0.2925064107015234,-0.21596434230837055,0.1972800120458259
D,2.40452064031635,0.2925972211377311,-0.21665059761048477,0.19666126301979794
D,2.4076638045520578,0.2926894758844552,-0.21733616867983332,0.19604111578209332
D,2.410806968787765,0.29278317670880766,-0.2180210578454027,0.19541956631737895
D,2.413950133023473,0.2928783254064103,-0.21870526742217736,0.1947966105830824
D,2.4170932972591803,0.29297492380146706,-0.2193887997111545,0.19417224450928708
D,2.420236461494888,0.293072973746837,-0.22007165699935924,0.1935464639986238
D,2.423379625730596,0.29317247712410954,-0.22075384155985875,0.19291926492616362
D,2.4265227899663033,0.2932734358436798,-0.22143535565177538,0.19229064313930808
D,2.429665954202011,0.29337585184482573,-0.22211620152030015,0.1916605944576781
D,2.4328091184377185,0.29347972709578657,-0.22279638139670446,0.1910291146730036
D,2.4359522826734263,0.293585063593842,-0.2234758974983524,0.19039619954900927
D,2.439095446909134,0.293691863365393,-0.2241547520287109,0.18976184482130168
D,2.4422386111448415,0.2938001284660437,-0.224832947177361,0.18912604619725382
D,2.4453817753805493,0.29390986098068456,-0.22551048512000724,0.1884887993558883
D,2.448524939616257,0.2940210630235767,-0.22618736801848677,0.18785009994776075
D,2.4516681038519645,0.29413373673843773,-0.22686359802077805,0.18720994359484067
D,2.4548112680876724,0.2942478842985283,-0.22753917726100875,0.1865683258903915
D,2.4579544323233797,0.2943635079067406,-0.228214107859463,0.18592524239885
D,2.4610975965590876,0.29448060979568746,-0.22888839192258797,0.1852806886557034
D,2.4642407607947954,0.29459919222779335,-0.22956203154299998,0.18463466016736677
D,2.4673839250305027,0.294719257495386,-0.2302350287994897,0.18398715241105776
D,2.4705270892662106,0.29484080792079004,-0.2309073857570273,0.18333816083467075
D,2.473670253501918,0.29496384585642116,-0.23157910446676594,0.18268768085665021
D,2.4768134177376258,0.29508837368488217,-0.23225018696604605,0.18203570786586165
D,2.4799565819733336,0.29521439381906006,-0.23292063527839715,0.1813822372214627
D,2.483099746209041,0.2953419087022245,-0.23359045141354084,0.1807272642527721
D,2.4862429104447488,0.2954709208081275,-0.2342596373673921,0.18007078425913706
D,2.489386074680456,0.2956014326411045,-0.23492819512205979,0.1794127925098008
D,2.492529238916164,0.29573344673617713,-0.23559612664584767,0.17875328424376716
D,2.4956724031518718,0.29586696565915643,-0.23626343389325313,0.17809225466966513
D,2.498815567387579,0.2960019920067483,-0.23693011880496653,0.1774296989656116
D,2.501958731623287,0.2961385284066599,-0.2375961833078696,0.17676561227907234
D,2.505101895858995,0.2962765775177073,-0.23826162931503272,0.17609998972672303
D,2.508245060094702,0.2964161420299249,-0.23892645872571192,0.17543282639430763
D,2.51138822433041,0.296557224664676,-0.23959067342534562,0.17476411733649583
D,2.5145313885661174,0.2966998281747643,-0.24025427528554935,0.17409385757673973
D,2.517674552801825,0.29684395534454794,-0.24091726616411172,0.1734220421071281
D,2.520817717037533,0.2969896089900535,-0.24157964790498776,0.1727486658882407
D,2.5239608812732404,0.29713679195909265,-0.24224142233829302,0.17207372384899988
D,2.527104045508948,0.2972855071313796,-0.24290259128029668,0.17139721088652138
D,2.5302472097446556,0.29743575741864975,-0.24356315653341307,0.17071912186596436
D,2.5333903739803634,0.2975875457647806,-0.244223119886194,0.17003945162037865
D,2.536533538216071,0.29774087514591324,-0.24488248311331914,0.16935819495055224
D,2.5396767024517786,0.29789574857057577,-0.24554124797558627,0.16867534662485606
D,2.5428198666874864,0.2980521690798079,-0.24619941621990102,0.16799090137908765
D,2.545963030923194,0.2982101397472876,-0.24685698957926536,0.16730485391631433
D,2.5491061951589016,0.2983696636794581,-0.24751396977276563,0.1666171989067137
D,2.5522493593946094,0.29853074401565777,-0.24817035850556057,0.16592793098741307
D,2.5553925236303168,0.2986933839282503,-0.24882615746886713,0.16523704476232823
D,2.5585356878660246,0.298857586622757,-0.2494813683399471,0.1645445348019993
D,2.5616788521017324,0.2990233553379907,-0.25013599278209203,0.16385039564342666
D,2.56482201633744,0.2991906933461906,-0.25079003244460785,0.16315462178990456
D,2.5679651805731476,0.2993596039531593,-0.251443488962799,0.1624572077108528
D,2.571108344808855,0.2995300904984009,-0.252096363957951,0.1617581478416483
D,2.574251509044563,0.2997021563552609,-0.2527486590373134,0.1610574365834534
D,2.5773946732802706,0.2998758049310674,-0.25340037579408103,0.1603550683030446
D,2.580537837515978,0.3000510396672746,-0.25405151580737506,0.15965103733263825
D,2.583681001751686,0.3002278640396065,-0.25470208064222327,0.1589453379697147
D,2.5868241659873936,0.3004062815582039,-0.25535207184953956,0.15823796447684252
D,2.589967330223101,0.3005862957677714,-0.2560014909661021,0.15752891108149922
D,2.593110494458809,0.30076791024772725,-0.2566503395145323,0.15681817197589126
D,2.596253658694516,0.3009511286123539,-0.2572986190032709,0.15610574131677293
D,2.599396822930224,0.30113595451095115,-0.25794633092655544,0.15539161322526254
D,2.602539987165932,0.30132239162798985,-0.2585934767643952,0.15467578178665814
D,2.605683151401639,0.30151044368326785,-0.2592400579825461,0.15395824105025088
D,2.608826315637347,0.30170011443206807,-0.2598860760324858,0.15323898502913663
D,2.6119694798730544,0.3018914076653172,-0.2605315323513859,0.15251800770002705
D,2.615112644108762,0.3020843272097468,-0.26117642836208527,0.15179530300305713
D,2.61825580834447,0.30227887692805616,-0.2618207654730616,0.15107086484159343
D,2.6213989725801774,0.3024750607190762,-0.26246454507840244,0.15034468708203855
D,2.624542136815885,0.3026728825179361,-0.26310776855777573,0.14961676355363482
D,2.627685301051593,0.30287234629623055,-0.26375043727639874,0.14888708804826653
D,2.6308284652873004,0.30307345606218966,-0.2643925525850068,0.1481556543202601
D,2.6339716295230082,0.30327621586085035,-0.265034115819822,0.147422456086182
D,2.6371147937587156,0.3034806297742291,-0.2656751283025188,0.1466874870246365
D,2.6402579579944234,0.3036867019214972,-0.26631559134019134,0.1459507407760595
D,2.6434011222301312,0.3038944364591572,-0.2669555062253183,0.14521221094251266
D,2.6465442864658386,0.30410383758122156,-0.26759487423572753,0.14447189108747466
D,2.6496874507015464,0.30431490951939283,-0.26823369663456015,0.1437297747356302
D,2.652830614937254,0.30452765654324593,-0.26887197467023266,0.14298585537265887
D,2.6559737791729616,0.3047420829604122,-0.2695097095763999,0.1422401264450202
D,2.6591169434086694,0.30495819311676514,-0.2701469025719155,0.14149258135973855
D,2.662260107644377,0.30517599139660834,-0.2707835548607924,0.14074321348418534
D,2.6654032718800846,0.30539548222286494,-0.2714196676321629,0.13999201614585896
D,2.6685464361157925,0.30561667005726956,-0.2720552420602364,0.13923898263216422
D,2.6716896003515,0.30583955940056123,-0.27269027930425754,0.1384841061901886
D,2.6748327645872076,0.3060641547926795,-0.27332478050846337,0.13772738002647691
D,2.677975928822915,0.30629046081296124,-0.27395874680203874,0.13696879730680475
D,2.681119093058623,0.3065184820803403,-0.2745921792990719,0.1362083511559488
D,2.6842622572943307,0.3067482232535488,-0.27522507909850824,0.13544603465745633
D,2.687405421530038,0.3069796890313202,-0.27585744728410394,0.1346818408534123
D,2.690548585765746,0.3072128841525952,-0.2764892849243782,0.1339157627442038
D,2.6936917500014532,0.3074478133967285,-0.2771205930725647,0.13314779328828397
D,2.696834914237161,0.3076844815836985,-0.2777513727665622,0.1323779254019322
D,2.699978078472869,0.30792289357431885,-0.278381625028884,0.13160615195901404
D,2.7031212427085762,0.3081630542704517,-0.2790113508666069,0.13083246579073768
D,2.706264406944284,0.3084049686152237,-0.2796405512713187,0.13005685968540875
D,2.7094075711799914,0.3086486415932432,-0.2802692272190647,0.12927932638818376
D,2.7125507354156992,0.3088940782308208,-0.28089737967029466,0.12849985860082022
D,2.715693899651407,0.30914128359619086,-0.28152500956980614,0.12771844898142581
D,2.7188370638871144,0.30939026279973575,-0.2821521178466894,0.12693509014420493
D,2.7219802281228223,0.30964102099421215,-0.2827787054142702,0.12614977465920238
D,2.72512339235853,0.3098935633749798,-0.2834047731700513,0.1253624950520466
D,2.7282665565942374,0.3101478951802319,-0.2840303219956537,0.12457324380368924
D,2.7314097208299453,0.3104040216912283,-0.2846553527567568,0.12378201335014268
D,2.7345528850656526,0.31066194823253074,-0.2852798663030368,0.12298879608221658
D,2.7376960493013605,0.31092168017224003,-0.28590386346810515,0.12219358434525032
D,2.7408392135370683,0.31118322292223594,-0.2865273450694448,0.12139637043884498
D,2.7439823777727756,0.31144658193841934,-0.2871503119083466,0.12059714661659202
D,2.7471255420084835,0.31171176272095646,-0.2877727647698441,0.11979590508579939
D,2.750268706244191,0.3119787708145257,-0.28839470442264675,0.11899263800721692
D,2.7534118704798987,0.3122476118085663,-0.2890161316190733,0.11818733749475709
D,2.7565550347156065,0.3125182913375302,-0.28963704709498284,0.11737999561521573
D,2.759698198951314,0.31279081508113554,-0.2902574515697058,0.11657060438798895
D,2.7628413631870217,0.3130651887646234,-0.2908773457459734,0.1157591557847877
D,2.7659845274227295,0.3133414181590157,-0.29149673030984563,0.1149456417293509
D,2.769127691658437,0.3136195090813768,-0.2921156059306387,0.11413005409715535
D,2.7722708558941447,0.3138994673950772,-0.29273397326085177,0.11331238471512299
D,2.775414020129852,0.31418129901005903,-0.2933518329360911,0.11249262536132684
D,2.77855718436556,0.31446500988310555,-0.29396918557499474,0.11167076776469295
D,2.7817003486012677,0.3147506060181114,-0.2945860317791547,0.11084680360470132
D,2.784843512836975,0.3150380934663567,-0.29520237213303896,0.11002072451108331
D,2.787986677072683,0.31532747832678343,-0.2958182072039119,0.10919252206351643
D,2.7911298413083903,0.3156187667462741,-0.2964335375417535,0.10836218779131773
D,2.794273005544098,0.31591196491993345,-0.2970483636791777,0.10752971317313302
D,2.797416169779806,0.31620707909137225,-0.2976626861313489,0.10669508963662484
D,2.8005593340155133,0.3165041155529944,-0.2982765053958981,0.1058583085581571
D,2.803702498251221,0.3168030806462865,-0.2988898219528375,0.10501936126247671
D,2.806845662486929,0.31710398076210955,-0.29950263626447315,0.1041782390223938
D,2.8099888267226363,0.3174068223409947,-0.300114948775318,0.10333493305845813
D,2.813131990958344,0.31771161187344027,-0.30072675991200204,0.10248943453863261
D,2.8162751551940515,0.31801835590021266,-0.301338070083182,0.10164173457796566
D,2.8194183194297593,0.31832706101264935,-0.30194887967945,0.10079182423825853
D,2.822561483665467,0.31863773385296534,-0.30255918907324036,0.09993969452773196
D,2.8257046479011745,0.31895038111456187,-0.3031689986187351,0.09908533640068877
D,2.8288478121368823,0.31926500954233855,-0.3037783086517692,0.09822874075717337
D,2.8319909763725897,0.31958162593300793,-0.30438711948973285,0.09736989844263015
D,2.8351341406082975,0.3199002371354135,-0.3049954314314741,0.09650880024755643
D,2.8382773048440053,0.3202208500508499,-0.30560324475719874,0.09564543690715493
D,2.8414204690797127,0.3205434716333869,-0.3062105597283697,0.09477979910098185
D,2.8445636333154205,0.3208681088901964,-0.3068173765876051,0.09391187745259191
D,2.8477067975511283,0.32119476888188137,-0.30742369555857446,0.09304166252918167
D,2.8508499617868357,0.321523458722809,-0.30802951684589336,0.09216914484122854
D,2.8539931260225435,0.321854185581447,-0.3086348406350183,0.09129431484212694
D,2.857136290258251,0.3221869566807018,-0.30923966709213746,0.09041716292782251
D,2.8602794544939587,0.3225217792982612,-0.30984399636406285,0.0895376794364413
D,2.8634226187296665,0.3228586607669394,-0.3104478285781186,0.08865585464791788
D,2.866565782965374,0.3231976084750259,-0.3110511638420299,0.087771678783619
D,2.8697089472010817,0.3235386298666368,-0.31165400224380896,0.0868851420059639
D,2.872852111436789,0.32388173244206986,-0.31225634385163986,0.08599623441804277
D,2.875995275672497,0.3242269237581632,-0.3128581887137628,0.08510494606323031
D,2.8791384399082047,0.3245742114286564,-0.31345953685835537,0.0842112669247975
D,2.882281604143912,0.32492360312455576,-0.31406038829341343,0.08331518692551912
D,2.88542476837962,0.32527510657450265,-0.31466074300663033,0.08241669592727788
D,2.8885679326153277,0.32562872956514505,-0.31526060096527386,0.08151578373066623
D,2.891711096851035,0.3259844799415128,-0.31585996211606215,0.08061244007458374
D,2.894854261086743,0.32634236560739666,-0.3164588263850387,0.07970665463583114
D,2.8979974253224503,0.3267023945257298,-0.3170571936774442,0.07879841702870197
D,2.901140589558158,0.32706457471897427,-0.31765506387758835,0.07788771680456905
D,2.904283753793866,0.3274289142695095,-0.3182524368487187,0.07697454345146922
D,2.9074269180295733,0.32779542132002576,-0.31884931243288883,0.0760588863936834
D,2.910570082265281,0.32816410407392055,-0.3194456904508249,0.0751407349913129
D,2.9137132465009885,0.3285349707956986,-0.32004157070178946,0.0742200785398536
D,2.9168564107366963,0.32890802981137607,-0.32063695296344497,0.07329690626976446
D,2.919999574972404,0.32928328950888786,-0.3212318369917144,0.07237120734603424
D,2.9231427392081115,0.3296607583384991,-0.3218262225206409,0.07144297086774336
D,2.9262859034438193,0.33004044481322076,-0.32242010926224585,0.07051218586762201
D,2.9294290676795267,0.3304223575092279,-0.32301349690638376,0.0695788413116056
D,2.9325722319152345,0.33080650506628334,-0.32360638512059775,0.06864292609838474
D,2.9357153961509423,0.3311928961881643,-0.32419877354997095,0.06770442905895313
D,2.9388585603866497,0.3315815396430929,-0.3247906618169774,0.06676333895615033
D,2.9420017246223575,0.33197244426417133,-0.3253820495213308,0.06581964448420063
D,2.9451448888580654,0.3323656189498204,-0.3259729362398315,0.06487333426824915
D,2.9482880530937727,0.3327610726642228,-0.32656332152621137,0.06392439686389281
D,2.9514312173294805,0.33315881443776946,-0.32715320491097705,0.0629728207567072
D,2.954574381565188,0.3335588533675111,-0.32774258590125105,0.06201859436177073
D,2.9577175458008957,0.33396119861761375,-0.3283314639806116,0.06106170602318287
D,2.9608607100366036,0.33436585941981756,-0.32891983860892926,0.06010214401357995
D,2.964003874272311,0.33477284507390137,-0.32950770922220324,0.059139896533645805
D,2.9671470385080188,0.3351821649481502,-0.33009507523239406,0.05817495171161781
D,2.970290202743726,0.33559382847982794,-0.3306819360272556,0.05720729760279042
D,2.973433366979434,0.3360078451756543,-0.33126829097016436,0.05623692218901214
D,2.9765765312151418,0.33642422461228566,-0.33185413939994673,0.05526381337818026
D,2.979719695450849,0.336842976436801,-0.3324394806307046,0.0542879590037299
D,2.982862859686557,0.33726411036719234,-0.33302431395163856,0.05330934682411863
D,2.9860060239222648,0.33768763619285913,-0.333608638626869,0.05232796452230784
D,2.989149188157972,0.3381135637751076,-0.3341924538952549,0.051343799705238426
D,2.99229235239368,0.3385419030476553,-0.33477575897021167,0.05035683990330195
D,2.9954355166293873,0.3389726640171391,-0.33535855303952444,0.04936707256980853
D,2.998578680865095,0.33940585676362933,-0.33594083526516205,0.04837448508044816
D,3.001721845100803,0.3398414914411473,-0.3365226047830864,0.047379064732749276
D,3.0048650093365104,0.3402795782781888,-0.33710386070306064,0.04638079874553146
D,3.008008173572218,0.34072012757825193,-0.3376846021084557,0.04537967425835312
D,3.0111513378079255,0.3411631497203697,-0.33826482805605274,0.04437567833095599
D,3.0142945020436334,0.34160865515964844,-0.3388445375758456,0.04336879794270261
D,3.017437666279341,0.34205665442780964,-0.33942372967083845,0.042359019992011
D,3.0205808305150486,0.34250715813373867,-0.3400024033168431,0.04134633129578298
D,3.0237239947507564,0.34296017696403763,-0.3405805574622732,0.04033071858882764
D,3.026867158986464,0.3434157216835831,-0.34115819102793554,0.039312168523280844
D,3.0300103232221716,0.3438738031360899,-0.34173530290681947,0.03829066766801857
D,3.0331534874578794,0.3443344322446797,-0.342311891963884,0.037266202508065005
D,3.0362966516935868,0.34479762001245484,-0.34288795703584185,0.03623875944399698
D,3.0394398159292946,0.345263377523078,-0.3434634969309416,0.03520832479134095
D,3.0425829801650024,0.34573171594135643,-0.34403851042874656,0.0341748847799669
D,3.0457261444007098,0.3462026465138327,-0.3446129962799119,0.03313842555347549
D,3.0488693086364176,0.34667618056938027,-0.3451869532059585,0.03209893316857978
D,3.052012472872125,0.3471523295198048,-0.3457603798990447,0.031056393594483055
D,3.0551556371078328,0.34763110486045157,-0.34633327502173494,0.030010792712248904
D,3.0582988013435406,0.3481125181708177,-0.3469056372067662,0.028962116314167986
D,3.061441965579248,0.34859658111517067,-0.34747746505681076,0.027910350103117747
D,3.064585129814956,0.34908330544317323,-0.3480487571442381,0.026855479691916515
D,3.0677282940506636,0.3495727029905129,-0.3486195120108717,0.025797490602673178
D,3.070871458286371,0.3500647856795383,-0.3491897281677448,0.024736368266129807
D,3.074014622522079,0.35055956551990153,-0.34975940409485257,0.02367209802099848
D,3.077157786757786,0.35105705460920583,-0.3503285382409015,0.022604665113293693
D,3.080300950993494,0.3515572651336604,-0.3508971290230561,0.021534054695656654
D,3.083444115229202,0.35206020936874044,-0.3514651748266823,0.02046025182667579
D,3.086587279464909,0.35256589967985386,-0.3520326740050882,0.019383241470199764
D,3.089730443700617,0.3530743485230149,-0.3525996248792621,0.018303008494644377
D,3.0928736079363244,0.35358556844552247,-0.3531660257376064,0.017219537672294775
D,3.096016772172032,0.354099572086647,-0.35373187483567003,0.01613281367859925
D,3.09915993640774,0.354616372178322,-0.3542971703958762,0.015042821091458962
D,3.1023031006434474,0.35513598154584314,-0.35486191060724825,0.013949544390509843
D,3.105446264879155,0.355658413108574,-0.35542609362513167,0.012852967956398067
D,3.108589429114863,0.35618367988065797,-0.35598971757091336,0.011753076070050446
D,3.1117325933505704,0.3567117949717373,-0.3565527805317368,0.01064985291193691
D,3.114875757586278,0.35724277158767903,-0.3571152805602153,0.009543282561326374
D,3.1180189218219856,0.3577766230313074,-0.3576772156741406,0.008433348995537503
D,3.1211620860576934,0.35831336270314407,-0.3582385838561893,0.007320036089180418
D,3.1243052502934012,0.3588530041021544,-0.3587993830536248,0.00620332761339393
D,3.1274484145291086,0.35939556082650126,-0.35935961117799625,0.0050832072350743595
D,3.1305915787648164,0.35994104657430664,-0.3599192661048351,0.003959658516097415
D,3.133734743000524,0.36048947514441954,-0.3604783456733461,0.0028326649125346515
D,3.1368779072362316,0.36104086043719175,-0.36103684768609634,0.0017022097738604647
D,3.1400210714719394,0.36159521645526116,-0.3615947699087006,0.0005682763421543504
D,3.143164235707647,0.36215255730434187,-0.3621521100695016,-0.0005691522487056636
D,3.1463073999433546,0.36271289719402333,-0.3627088658592493,-0.0017100929738568698
D,3.149450564179062,0.363276250438575,-0.3632650349307732,-0.00285456291827149
D,3.15259372841477,0.363842631457761,-0.3638206148986541,-0.004002579277586133
D,3.1557368926504776,0.36441205477766087,-0.3643756033388893,-0.0051541593589363435
D,3.158880056886185,0.3649845350314991,-0.3649299977885562,-0.0063093205818003555
D,3.162023221121893,0.3655600869604827,-0.36548379574547085,-0.007468080478850511
D,3.1651663853576006,0.36613872541464587,-0.3660369946678422,-0.008630456696810949
D,3.168309549593308,0.3667204653537044,-0.36658959197392366,-0.0097964669973246
D,3.171452713829016,0.3673053218479169,-0.36714158504165995,-0.010966129257828052
D,3.174595878064723,0.36789331007895465,-0.36769297120832917,-0.012139461472432778
D,3.177739042300431,0.3684844453407812,-0.3682437477701828,-0.013316481752816906
D,3.180882206536139,0.3690787430405379,-0.368793911982079,-0.0144972083291226
D,3.184025370771846,0.3696762186994405,-0.36934346105711335,-0.015681659550863383
D,3.187168535007554,0.3702768879536836,-0.3698923921662457,-0.016869853887839757
D,3.1903116992432614,0.3708807665553526,-0.37044070243792077,-0.018061809931061514
D,3.1934548634789692,0.37148787037334713,-0.3709883889576869,-0.0192575463936811
D,3.196598027714677,0.37209821539431054,-0.3715354487678078,-0.02045708211193297
D,3.1997411919503844,0.37271181772357087,-0.37208187886687233,-0.02166043604608334
D,3.2028843561860922,0.37332869358608956,-0.37262767620939785,-0.022867627281388615
D,3.2060275204218,0.37394885932741984,-0.37317283770543014,-0.02407867502906122
D,3.2091706846575074,0.3745723314146744,-0.3737173602201381,-0.025293598627245808
D,3.2123138488932153,0.3751991264375032,-0.3742612405734047,-0.026512417542004528
D,3.2154570131289226,0.37582926110907894,-0.3748044755394114,-0.027735151368309674
D,3.2186001773646304,0.376462752267095,-0.37534706184621996,-0.02896181983104816
D,3.2217433416003383,0.37709961687477056,-0.3758889961753481,-0.030192442786032662
D,3.2248865058360456,0.3777398720218667,-0.3764302751613403,-0.0314270402210239
D,3.2280296700717535,0.37838353492571314,-0.3769708953913343,-0.03266563225676246
D,3.231172834307461,0.3790306229322436,-0.3775108534046221,-0.03390823914800842
D,3.2343159985431686,0.37968115351704246,-0.3780501456922059,-0.0351548812845933
D,3.2374591627788765,0.3803351442864013,-0.3785887686963492,-0.03640557919247924
